scan_name,plane,scan_point,correction_x,correction_y
8999_29Jun23_101314_29Jun23_103550,2,16,0.25204905970478697,0.7449721666766829
8999_29Jun23_101314_29Jun23_103550,2,17,0.4479958280982216,0.5124629449599488
8999_29Jun23_101314_29Jun23_103550,2,18,0.2389645052416206,0.42497222800999546
8999_29Jun23_101314_29Jun23_103550,2,19,0.10567191959129363,-0.1449808313586931
8999_29Jun23_101314_29Jun23_103550,2,20,0.14388682619337345,-0.24247104258739993
8999_29Jun23_101314_29Jun23_103550,2,21,0.31625917828251304,0.4824581724611199
8999_29Jun23_101314_29Jun23_103550,2,22,0.41722379921563246,0.22538317636061622
8999_29Jun23_101314_29Jun23_103550,2,23,-0.777044452098058,0.3115714617193954
8999_29Jun23_101314_29Jun23_103550,2,24,-0.5152146455338624,-0.09959454497951437
8999_29Jun23_110004_29Jun23_112226,1,0,0.10971244967677984,-0.1788189375960329
8999_29Jun23_110004_29Jun23_112226,1,1,-0.1727352783372771,-0.12791858092239017
8999_29Jun23_110004_29Jun23_112226,1,2,-1.3224879991871052,-0.4448311409143209
8999_29Jun23_110004_29Jun23_112226,1,3,-1.217288374716241,-0.06297953741535853
8999_29Jun23_110004_29Jun23_112226,1,4,-1.3114887444052314,-0.6567958062473787
8999_29Jun23_110004_29Jun23_112226,1,5,-1.9344773134063742,-0.6631163148957446
8999_29Jun23_110004_29Jun23_112226,1,6,-2.059025229897732,-0.04017264014978317
8999_29Jun23_110004_29Jun23_112226,1,7,-2.4196692669282704,-0.8163233308467074
8999_29Jun23_110004_29Jun23_112226,1,8,-2.337141581911381,-0.6334093225684447
8999_29Jun23_110004_29Jun23_112226,1,9,-2.8557863338617704,-0.9291575469466641
8999_29Jun23_110004_29Jun23_112226,1,10,-3.1992843136664577,-1.0385716078750666
8999_29Jun23_110004_29Jun23_112226,1,11,-3.8140604581585156,-0.6134868890587034
8999_29Jun23_110004_29Jun23_112226,1,12,-3.8447219397982177,-0.6729253147527074
8999_29Jun23_110004_29Jun23_112226,1,13,-3.826804254605697,-0.08832175272602451
8999_29Jun23_110004_29Jun23_112226,1,14,-3.758498423928579,-0.09390652254766502
8999_29Jun23_110004_29Jun23_112226,1,15,-3.0606549188106484,-0.055921353241431555
8999_29Jun23_110004_29Jun23_112226,1,16,-3.155097942148688,0.09638528190069023
8999_29Jun23_110004_29Jun23_112226,1,17,-3.3387633169393585,0.14379808174598097
8999_29Jun23_110004_29Jun23_112226,1,18,-3.0340147888382463,0.2881892842782077
8999_29Jun23_110004_29Jun23_112226,1,19,-2.4138587867044983,0.5351469860278629
8999_29Jun23_110004_29Jun23_112226,1,20,-2.0119494113643164,-0.5120367479967618
8999_29Jun23_110004_29Jun23_112226,1,21,-1.539974085746798,-0.722980878094365
8999_29Jun23_110004_29Jun23_112226,1,22,-1.0229443321845555,-0.955406695308203
8999_29Jun23_110004_29Jun23_112226,1,23,-0.8946396854744854,-0.9291506817741526
8999_29Jun23_110004_29Jun23_112226,1,24,-0.4828395751860781,-0.7211736172699523
8999_29Jun23_110004_29Jun23_112226,2,0,0.09453544023172725,-0.635162497576558
8999_29Jun23_110004_29Jun23_112226,2,1,-0.04808002964095694,-1.3998068971587951
8999_29Jun23_110004_29Jun23_112226,2,2,0.19101526392604656,-1.5204015516418479
8999_29Jun23_110004_29Jun23_112226,2,3,0.3963108620131196,-2.159836217444866
8999_29Jun23_110004_29Jun23_112226,2,4,0.5043842866432521,-1.7740505100538873
8999_29Jun23_110004_29Jun23_112226,2,5,0.6418084877521508,-1.5098172178565628
8999_29Jun23_110004_29Jun23_112226,2,6,1.2898050092610192,-1.5818846867592107
8999_29Jun23_110004_29Jun23_112226,2,7,1.6061485760163543,-1.718406342665388
8999_29Jun23_110004_29Jun23_112226,2,8,1.8743312825785285,-1.3964844925262176
8999_29Jun23_110004_29Jun23_112226,2,9,2.2182043550574457,-1.1645245130245536
8999_29Jun23_110004_29Jun23_112226,2,10,2.206755267683193,-1.0982489302439822
8999_29Jun23_110004_29Jun23_112226,2,11,2.2856589987227713,-1.2136077889576582
8999_29Jun23_110004_29Jun23_112226,2,12,1.9812062170401057,-1.5294397245716047
8999_29Jun23_110004_29Jun23_112226,2,13,1.8226013286835459,-0.6527749552650564
8999_29Jun23_110004_29Jun23_112226,2,14,0.4388806304619588,-0.8295652444555296
8999_29Jun23_110004_29Jun23_112226,2,15,-0.02542305795650505,-0.7422831122106538
8999_29Jun23_110004_29Jun23_112226,2,16,0.08199299459311091,-0.1990712964182184
8999_29Jun23_110004_29Jun23_112226,2,17,-0.009458226998530272,-0.8851045649952843
8999_29Jun23_110004_29Jun23_112226,2,18,0.39954449088046623,-0.7400373470987376
8999_29Jun23_110004_29Jun23_112226,2,19,0.39430136110926833,-0.5646666291115043
8999_29Jun23_110004_29Jun23_112226,2,20,0.4049266255180237,-0.5613324626923266
8999_29Jun23_110004_29Jun23_112226,2,21,0.5937658937160956,-0.7675161827495058
8999_29Jun23_110004_29Jun23_112226,2,22,0.6748668495345121,-0.5280335715575901
8999_29Jun23_110004_29Jun23_112226,2,23,1.2419430728456902,-0.6939090757465127
8999_29Jun23_110004_29Jun23_112226,2,24,0.9751362981819428,-1.2213557240623452
8999_29Jun23_114555_29Jun23_115221,1,0,0.4875450986415175,0.06592322908394643
8999_29Jun23_114555_29Jun23_115221,1,1,-0.3675614676279526,0.4988700902109938
8999_29Jun23_114555_29Jun23_115221,1,2,-0.7093909710284563,-0.05510035538623334
8999_29Jun23_114555_29Jun23_115221,1,3,-1.0812737301969384,0.21705387119966238
8999_29Jun23_114555_29Jun23_115221,1,4,-1.421390546318721,0.1356494063971993
8999_29Jun23_114555_29Jun23_115221,1,5,-1.0594099474424203,0.3568055225353512
8999_29Jun23_114555_29Jun23_115221,1,6,-1.1647104146664706,0.5307935999475071
8999_29Jun23_114555_29Jun23_115221,1,7,-1.3954672871298415,0.053322425373194475
8999_29Jun23_114555_29Jun23_115221,1,8,-0.4485164653291532,0.38384497448049015
8999_29Jun23_114555_29Jun23_115221,1,9,-0.33482344851315515,-0.219756818665885
8999_29Jun23_114555_29Jun23_115221,1,10,-0.06882171466775222,0.18353165303710137
8999_29Jun23_114555_29Jun23_115221,1,11,-0.11984221652877602,-0.010475058487324003
8999_29Jun23_114555_29Jun23_115221,1,12,0.9762027444624455,0.07766500695823865
8999_29Jun23_114555_29Jun23_115221,1,13,0.17913003985656206,-0.10425003962014431
8999_29Jun23_114555_29Jun23_115221,1,14,0.45739750292694836,0.4222028044072668
8999_29Jun23_114555_29Jun23_115221,2,0,0.6763683733743517,0.1531068691551507
8999_29Jun23_114555_29Jun23_115221,2,1,0.23129344272321353,0.15225076922076308
8999_29Jun23_114555_29Jun23_115221,2,2,0.35390100136832103,-0.15987409821713316
8999_29Jun23_114555_29Jun23_115221,2,3,-0.3879478757970741,-0.847855642660364
8999_29Jun23_114555_29Jun23_115221,2,4,-0.3125799390724618,-1.646389411420854
8999_29Jun23_114555_29Jun23_115221,2,5,-0.5045131632368356,-0.9716111509792402
8999_29Jun23_114555_29Jun23_115221,2,6,-0.17101720949235422,-0.5256709258186082
8999_29Jun23_114555_29Jun23_115221,2,7,-0.4983732015767972,-0.027876620427423008
8999_29Jun23_114555_29Jun23_115221,2,8,0.13278306309619767,-0.533457431506526
8999_29Jun23_114555_29Jun23_115221,2,9,0.06436220464894069,-0.725194808904539
8999_29Jun23_114555_29Jun23_115221,2,10,0.14578729930216625,-0.9094253692871618
8999_29Jun23_114555_29Jun23_115221,2,11,-0.34059099816097116,-0.7740506439517097
8999_29Jun23_114555_29Jun23_115221,2,12,-0.1802550815558503,-0.987567941377665
8999_29Jun23_114555_29Jun23_115221,2,13,0.14646002753520676,-0.6794929691517071
8999_29Jun23_114555_29Jun23_115221,2,14,0.24020621795154717,-0.7989368491588267
8999_29Jun23_123257_29Jun23_125514,1,0,1.5801895848805425,0.1755169114445355
8999_29Jun23_123257_29Jun23_125514,1,1,1.0298324681914384,-0.5814023352731064
8999_29Jun23_123257_29Jun23_125514,1,2,0.5299468601905333,-0.17679042736028058
8999_29Jun23_123257_29Jun23_125514,1,3,0.18621796060228069,-0.12085688188460844
8999_29Jun23_123257_29Jun23_125514,1,4,-0.6934176648504264,-0.4806188419238805
8999_29Jun23_123257_29Jun23_125514,1,5,-0.43113891457799425,-0.49338999928313737
8999_29Jun23_123257_29Jun23_125514,1,6,-0.32148791653657804,-0.6294954672790272
8999_29Jun23_123257_29Jun23_125514,1,7,-0.11513820378021566,-0.8034944110043432
8999_29Jun23_123257_29Jun23_125514,1,8,-0.052352920063641895,-1.4085122186166406
8999_29Jun23_123257_29Jun23_125514,1,9,0.044821785871437814,-1.377633136628162
8999_29Jun23_123257_29Jun23_125514,1,10,-0.44886615494255794,-1.5969054298395133
8999_29Jun23_123257_29Jun23_125514,1,11,-0.5628722203037222,-1.5162378933898921
8999_29Jun23_123257_29Jun23_125514,1,12,-0.44875379675825755,-0.8148750418680986
8999_29Jun23_123257_29Jun23_125514,1,13,-0.3200311820563718,-0.7051986439708632
8999_29Jun23_123257_29Jun23_125514,1,14,-0.11300393984620821,-1.1545121269731828
8999_29Jun23_123257_29Jun23_125514,1,15,0.575094103123161,-0.8128880034167835
8999_29Jun23_123257_29Jun23_125514,1,16,0.40011465826468584,-0.7976076083696354
8999_29Jun23_123257_29Jun23_125514,1,17,0.7507914842046076,-1.0372700706066944
8999_29Jun23_123257_29Jun23_125514,1,18,0.6857477900552855,-0.6617697796752371
8999_29Jun23_123257_29Jun23_125514,1,19,0.9121709075363693,-0.3907861657037196
8999_29Jun23_123257_29Jun23_125514,1,20,0.9770444183736515,-0.31818789412222837
8999_29Jun23_123257_29Jun23_125514,1,21,1.0296331768870626,-0.8729627098556453
8999_29Jun23_123257_29Jun23_125514,1,22,0.923571492466968,-0.757671483135875
8999_29Jun23_123257_29Jun23_125514,1,23,0.6396789440551442,0.10597620417356333
8999_29Jun23_123257_29Jun23_125514,1,24,-0.026859147268298855,-0.0554020765516716
8999_29Jun23_123257_29Jun23_125514,2,0,-1.003205971133467,-0.341681532850191
8999_29Jun23_123257_29Jun23_125514,2,1,-1.459568226096815,-0.9766415027467334
8999_29Jun23_123257_29Jun23_125514,2,2,-1.2288765829815835,-0.5062112839805955
8999_29Jun23_123257_29Jun23_125514,2,3,-1.097723493602877,-0.21564153152284216
8999_29Jun23_123257_29Jun23_125514,2,4,-0.8092789093516352,-0.42822717422483225
8999_29Jun23_123257_29Jun23_125514,2,5,-0.9930460201953166,-0.18610600915461295
8999_29Jun23_123257_29Jun23_125514,2,6,-0.8473700625322785,0.3778077702165372
8999_29Jun23_123257_29Jun23_125514,2,7,-1.4239542795409414,0.36474887912014975
8999_29Jun23_123257_29Jun23_125514,2,8,-1.3611266094492862,0.5576195335733614
8999_29Jun23_123257_29Jun23_125514,2,9,-1.49495709680781,0.2309257817441207
8999_29Jun23_123257_29Jun23_125514,2,10,-2.1950685471940914,-0.12960797438266863
8999_29Jun23_123257_29Jun23_125514,2,11,-2.0144077138937844,0.14157912229170386
8999_29Jun23_123257_29Jun23_125514,2,12,-2.363194291742979,0.20081782757375058
8999_29Jun23_123257_29Jun23_125514,2,13,-2.3677963089541505,0.33568270118391685
8999_29Jun23_123257_29Jun23_125514,2,14,-2.0533554282669733,0.6046268188968362
8999_29Jun23_123257_29Jun23_125514,2,15,-1.935376115532343,0.2898482281659953
8999_29Jun23_123257_29Jun23_125514,2,16,-1.6057431720825053,0.5397156556439797
8999_29Jun23_123257_29Jun23_125514,2,17,-1.6697081115227133,0.377369208156883
8999_29Jun23_123257_29Jun23_125514,2,18,-1.0124319329313154,-0.26991961418651456
8999_29Jun23_123257_29Jun23_125514,2,19,-0.8599032080202579,-1.072601499121889
8999_29Jun23_123257_29Jun23_125514,2,20,-0.8622539685607793,-0.5326802500693062
8999_29Jun23_123257_29Jun23_125514,2,21,-0.2575046399076257,-1.0330573157281142
8999_29Jun23_123257_29Jun23_125514,2,22,-0.5076571934954639,-1.0818948108456405
8999_29Jun23_123257_29Jun23_125514,2,23,-0.16366962028787677,0.11352597513292206
8999_29Jun23_123257_29Jun23_125514,2,24,-0.14451578055895742,-0.4448794869610917
8999_cLS,1,0,0.7012816199921529,0.6732443497643115
8999_cLS,1,1,-0.6753406032050866,0.8803493052651405
8999_cLS,1,2,-0.4606104399856592,0.3137842781655669
8999_cLS,1,3,-0.2548347843472007,0.4330962705547931
8999_cLS,1,4,0.35635856407839617,0.7017048154822547
8999_cLS,1,5,0.1680842476493305,0.14305102891780486
8999_cLS,1,6,0.12883457301712808,0.7448161424168621
8999_cLS,1,7,0.211549305106154,0.6107159156850811
8999_cLS,1,8,0.24281560936278457,0.33801356078313605
8999_cLS,1,9,0.548199644484812,-0.20858796117300096
8999_cLS,2,0,-0.6112859436097181,-0.12905042587565974
8999_cLS,2,1,-0.38429547749809023,-0.16155122984469644
8999_cLS,2,2,-0.060757566389198714,-0.46430457515910656
8999_cLS,2,3,-0.11458297605802188,-1.3440145774642267
8999_cLS,2,4,0.37105176088257646,-0.6268997286604794
8999_cLS,2,5,0.9209462404706844,-1.2895041495050996
8999_cLS,2,6,0.47114516314731075,-0.27884010976009926
8999_cLS,2,7,0.3537618776297561,0.7907175032429992
8999_cLS,2,8,0.794847797587777,1.278581904611626
8999_cLS,2,9,-0.04723909000534462,1.3775791100565926
8999_vLS1,1,0,0.941376375252323,-1.1124168361504796
8999_vLS1,1,1,1.2215704940059802,-1.5902716220793076
8999_vLS1,1,2,2.321847640121097,-1.5514343438075273
8999_vLS1,1,3,2.5950031839538648,-1.8034100407500138
8999_vLS1,1,4,2.9044226070852606,-2.1205817977329886
8999_vLS1,1,5,2.174912763962664,-1.808042590041225
8999_vLS1,1,6,1.8044090075895793,-3.0898775383174075
8999_vLS1,1,7,2.2476585393821344,-2.418038349904241
8999_vLS1,1,8,1.770532564566025,-2.2622910272280112
8999_vLS1,1,9,1.4049583418299312,-1.9911100036534413
8999_vLS1,1,10,1.5059446902532803,-1.8524732628649612
8999_vLS1,1,11,1.2426816009457886,-1.3917628151275905
8999_vLS1,1,12,0.5174457752714912,-1.6572344021643017
8999_vLS1,1,13,1.0745992032796525,-1.3578434322876463
8999_vLS1,1,14,1.6095237266259832,-1.1068081245387027
8999_vLS1,2,0,-0.7063004357853024,-1.956971377144845
8999_vLS1,2,1,-0.18225747696227398,-1.173690444304043
8999_vLS1,2,2,1.1670635259574815,-1.0994569880621585
8999_vLS1,2,3,1.8686850406612974,-1.6580969991730476
8999_vLS1,2,4,2.3921335162478163,-0.8503979870285311
8999_vLS1,2,5,2.5261547002964204,-1.4917603124576322
8999_vLS1,2,6,2.249870277745934,-1.4181957790441053
8999_vLS1,2,7,2.6828208108768576,-1.3380361347053042
8999_vLS1,2,8,1.6013087549136271,-0.646718210534757
8999_vLS1,2,9,1.2722250361367036,-0.39604859699456235
8999_vLS1,2,10,0.8869844771655713,-0.26149116710957876
8999_vLS1,2,11,0.7851170586344614,-0.2938840420940586
8999_vLS1,2,12,0.7987885299563682,-0.4629696320452015
8999_vLS1,2,13,1.3321016709132798,-0.6567462260282653
8999_vLS1,2,14,1.6002223716290427,-0.20143558159060881
8999_vLS2,1,0,0.878047837983259,-0.3602595188728312
8999_vLS2,1,1,-0.6831923704624931,-0.7848982801786162
8999_vLS2,1,2,-1.8410895739655597,-0.09574020741260335
8999_vLS2,1,3,-1.3671146714489408,-0.33029266511775174
8999_vLS2,1,4,-2.255746095825989,-0.256816316397984
8999_vLS2,1,5,-1.9510235562966316,-0.9493362298504688
8999_vLS2,1,6,-0.6730634836080127,-0.5003996110968962
8999_vLS2,1,7,-0.8762101212299946,-0.5090606283232099
8999_vLS2,1,8,-0.031209522957948245,-0.48767311748715086
8999_vLS2,1,9,-0.0750734545450103,-0.9005561852671757
8999_vLS2,1,10,0.05556439660284185,-0.8960892012871355
8999_vLS2,1,11,0.497438629471339,-0.6624660746213921
8999_vLS2,1,12,0.4654229066714255,-0.46802337310792735
8999_vLS2,1,13,0.7856695158146854,-0.2426901839954082
8999_vLS2,1,14,1.2373506481329066,-0.027192761656791395
8999_vLS2,2,0,0.06091116304927197,0.5872477632115625
8999_vLS2,2,1,-0.8017165614156865,0.23118490551859994
8999_vLS2,2,2,-1.9321969271545716,1.2606872176177397
8999_vLS2,2,3,-1.1818760279392067,2.066075786668647
8999_vLS2,2,4,-1.8161867087306895,1.9555410150827597
8999_vLS2,2,5,-1.551956769153681,2.5717614764596655
8999_vLS2,2,6,-1.4786054854026702,1.8462620468407267
8999_vLS2,2,7,-1.2277933300338868,2.057822987719291
8999_vLS2,2,8,-0.5880884945334741,1.8760497467509314
8999_vLS2,2,9,-0.6418733963011823,1.7820814803366594
8999_vLS2,2,10,-0.6443042207459343,1.016669441403148
8999_vLS2,2,11,-1.0990735977604278,0.813485448568324
8999_vLS2,2,12,-0.6406937960978091,1.106350920094548
8999_vLS2,2,13,-0.7284118200986475,0.8710810220357024
8999_vLS2,2,14,-0.20762590038459838,0.6216537069204386
8999_29Jun23_211111_29Jun23_211737,1,0,0.3226701228887796,0.5652769155468884
8999_29Jun23_211111_29Jun23_211737,1,1,0.40704630203375336,1.1085525193609254
8999_29Jun23_211111_29Jun23_211737,1,2,-0.3057213864245678,0.5236818069759873
8999_29Jun23_211111_29Jun23_211737,1,3,-0.4208066874253624,0.4437357462003699
8999_29Jun23_211111_29Jun23_211737,1,4,-0.7804412416027723,0.9114852821972976
8999_29Jun23_211111_29Jun23_211737,1,5,-1.5502738484974437,0.35571445649739886
8999_29Jun23_211111_29Jun23_211737,1,6,-1.4044358317920094,0.4705633050387273
8999_29Jun23_211111_29Jun23_211737,1,7,-1.8882371351416831,0.6977970464525306
8999_29Jun23_211111_29Jun23_211737,1,8,-1.3366507657813256,0.20009622920700243
8999_29Jun23_211111_29Jun23_211737,1,9,-0.8633026606927607,0.6649775018308537
8999_29Jun23_211111_29Jun23_211737,1,10,-0.8893954560054845,0.3869188538119223
8999_29Jun23_211111_29Jun23_211737,1,11,-0.7180940464700941,0.4646987830122791
8999_29Jun23_211111_29Jun23_211737,1,12,-0.40444291195576576,0.5289430277548663
8999_29Jun23_211111_29Jun23_211737,1,13,-0.48854128142122866,0.5052866806260107
8999_29Jun23_211111_29Jun23_211737,1,14,0.8921372824842455,-0.0796852411092423
8999_29Jun23_211111_29Jun23_211737,2,0,0.19479191626700076,-0.26825520739157116
8999_29Jun23_211111_29Jun23_211737,2,1,0.09171314136825558,-1.0309588161344363
8999_29Jun23_211111_29Jun23_211737,2,2,0.4132346798303908,-0.6959914973103942
8999_29Jun23_211111_29Jun23_211737,2,3,0.6047518052513958,-0.7378700001070687
8999_29Jun23_211111_29Jun23_211737,2,4,0.6397338280621933,-0.01033404987979547
8999_29Jun23_211111_29Jun23_211737,2,5,1.1345358051878025,-0.4227751924563705
8999_29Jun23_211111_29Jun23_211737,2,6,1.3720660067590749,-0.5757559251294668
8999_29Jun23_211111_29Jun23_211737,2,7,0.8210350960702931,-0.2637764277419359
8999_29Jun23_211111_29Jun23_211737,2,8,0.8625020641426582,-0.21230645987404748
8999_29Jun23_211111_29Jun23_211737,2,9,0.956634106193559,-0.07881245877601473
8999_29Jun23_211111_29Jun23_211737,2,10,1.160476837398453,-0.5406637576258894
8999_29Jun23_211111_29Jun23_211737,2,11,1.453749423042105,0.17485855093797575
8999_29Jun23_211111_29Jun23_211737,2,12,0.7687068557348046,-0.17661119632644828
8999_29Jun23_211111_29Jun23_211737,2,13,0.3173516262427343,-0.5228958274383355
8999_29Jun23_211111_29Jun23_211737,2,14,0.39907124125319915,-0.9627828028275498
